	Z1	Z2	Z3	n1	n2	n3	Eneg1	Eneg2	Eneg3	Sp_gr	Formulae	Volume
21036	28	8	3	8.0	16.0	3.0	1.91	3.44	0.98	2	Li3 Ni8 O16	270.363695405
21037	42	34	3	12.0	16.0	7.0	2.16	2.55	0.98	1	Li7 Mo12 Se16	683.714356828
21038	50	78	3	1.0	1.0	2.0	1.96	2.28	0.98	225	Li2 Sn1 Pt1	60.9607999838
21039	3	34	7	16.0	2.0	4.0	0.98	2.55	3.04	109	Li16 Se2 N4	251.603166706
21040	82	81	3	1.0	1.0	2.0	2.33	1.62	0.98	225	Li2 Tl1 Pb1	88.2634824683
21041	82	11	3	1.0	1.0	2.0	2.33	0.93	0.98	225	Na1 Li2 Pb1	87.3755871752
21042	81	78	3	1.0	1.0	2.0	1.62	2.28	0.98	225	Li2 Tl1 Pt1	63.9700669114
21043	60	50	3	2.0	4.0	2.0	1.14	1.96	0.98	63	Li2 Nd2 Sn4	196.870463743
21044	69	45	3	1.0	2.0	1.0	1.25	2.28	0.98	225	Li1 Tm1 Rh2	64.6908293819
21045	81	50	3	1.0	1.0	2.0	1.62	1.96	0.98	225	Li2 Tl1 Sn1	83.4341505134
21046	15	16	3	4.0	16.0	12.0	2.19	2.58	0.98	62	Li12 P4 S16	666.147886943
21047	14	8	3	16.0	28.0	8.0	1.9	3.44	0.98	110	Li8 Si16 O28	662.091638167
21048	59	8	3	1.0	6.0	8.0	1.13	3.44	0.98	148	Li8 Pr1 O6	159.496226743
